member_id,tier,country,source,tenure,active
45463905,Silver,Netherlands,organic,7,0
33965383,Silver,Canada,organic,2,0
18976418,Gold,Germany,organic,1,0
50937657,Gold,US,organic,2,0
53017929,Platinum,UK,organic,1,0
51301632,Silver,US,partnerships,9,1
53038777,Gold,Canada,organic,2,0
27187088,Silver,France,organic,1,0
53329650,Platinum,Germany,organic,1,0
17515548,Gold,US,organic,1,0
35933766,Silver,France,organic,1,0
25141932,Gold,US,organic,6,0
70594990,Gold,Spain,organic,2,0
29555479,Gold,Germany,organic,8,0
6723802,Gold,UK,organic,1,0
22628831,Silver,Spain,organic,1,0
33777296,Silver,Canada,organic,1,0
85566856,Gold,US,organic,2,0
15707784,Gold,Spain,partnerships,5,0
1521257,Silver,Canada,organic,9,1
9878273,Silver,Italy,organic,1,0
93854514,Platinum,US,organic,1,0
73542470,Gold,Netherlands,organic,1,0
4859274,Gold,Italy,organic,1,0
77685250,Silver,UK,referral,9,1
30291974,Gold,UK,referral,7,0
30345454,Gold,UK,organic,1,0
59773103,Silver,Netherlands,partnerships,9,1
9568752,Silver,Germany,organic,2,0
48565313,Silver,France,organic,8,0
3316538,Platinum,US,organic,2,0
37161597,Platinum,US,organic,2,0
39904766,Gold,Netherlands,partnerships,1,0
32232482,Gold,France,organic,1,0
84645788,Silver,Netherlands,organic,9,1
88041358,Gold,UK,organic,1,0
74498424,Gold,Italy,organic,2,0
25638154,Platinum,France,organic,2,0
75201659,Gold,US,organic,1,0
31605877,Gold,US,organic,1,0
28336177,Gold,Germany,organic,2,0
43743064,Gold,France,organic,1,0
64933114,Silver,France,organic,1,0
8414633,Gold,Italy,organic,4,0
24537101,Gold,Spain,organic,1,0
62344286,Gold,Germany,referral,1,0
38904792,Gold,Italy,organic,3,0
3192902,Platinum,Germany,organic,1,0
99079970,Gold,US,organic,2,0
94270240,Platinum,Germany,organic,2,0
90467309,Silver,Germany,referral,8,0
94154656,Gold,US,partnerships,9,1
22383121,Platinum,UK,organic,5,0
80598614,Gold,France,partnerships,1,0
25012762,Gold,France,organic,1,0
37140153,Silver,Canada,organic,1,0
25103096,Gold,Netherlands,organic,4,0
13045455,Platinum,France,organic,1,0
9216228,Gold,UK,partnerships,3,0
90669253,Silver,UK,organic,3,0
43701046,Platinum,Netherlands,organic,1,0
32944799,Gold,US,organic,2,0
13507810,Gold,Italy,organic,1,0
75636365,Gold,Italy,organic,1,0
88621109,Silver,Spain,organic,1,0
95507130,Platinum,UK,organic,2,0
32655504,Silver,UK,partnerships,3,0
1875587,Gold,UK,referral,8,0
12002857,Silver,US,organic,2,0
71855761,Silver,US,organic,9,1
6293175,Gold,US,partnerships,3,0
77421932,Platinum,Netherlands,organic,1,0
59010902,Gold,US,organic,2,0
24915939,Gold,Spain,partnerships,2,0
67603531,Gold,Germany,organic,1,0
98950915,Gold,Netherlands,organic,4,0
61852860,Gold,US,organic,3,0
97022209,Silver,Netherlands,organic,8,0
51128524,Gold,Germany,partnerships,3,0
35124463,Gold,France,organic,1,0
12421984,Gold,UK,organic,1,0
38995289,Silver,Germany,organic,1,0
46795084,Platinum,US,organic,1,0
10835003,Gold,Netherlands,organic,1,0
53922235,Gold,France,organic,2,0
99356806,Gold,France,referral,1,0
20936953,Silver,UK,organic,1,0
91643579,Gold,UK,organic,1,0
56573162,Gold,Italy,organic,1,0
39395964,Platinum,US,organic,1,0
84365815,Gold,US,organic,4,0
89618890,Gold,Germany,organic,1,0
34906209,Gold,US,organic,1,0
51587340,Gold,US,organic,1,0
53091095,Gold,France,organic,1,0
83682054,Gold,Germany,organic,1,0
99557800,Platinum,US,organic,2,0
88853442,Gold,UK,organic,5,0
95756000,Gold,Spain,organic,1,0
37004985,Gold,Germany,partnerships,4,0
16716094,Gold,France,organic,1,0
30720952,Silver,Canada,organic,1,0
6717205,Gold,US,partnerships,4,0
57904157,Gold,US,organic,2,0
64147584,Gold,Italy,organic,1,0
11729508,Silver,US,organic,1,0
88591826,Silver,Canada,partnerships,9,1
58513115,Silver,Canada,organic,1,0
27789288,Gold,France,organic,1,0
16682261,Gold,Canada,organic,1,0
27149067,Gold,US,organic,1,0
47983244,Platinum,Germany,organic,2,0
84778018,Gold,US,organic,1,0
96861387,Silver,Germany,organic,5,0
37320496,Gold,US,organic,1,0
66032109,Gold,Canada,organic,2,0
86419334,Silver,Canada,organic,2,0
76074203,Gold,US,partnerships,9,1
56475,Gold,Netherlands,organic,1,0
52668314,Gold,Germany,partnerships,4,0
19538592,Gold,UK,organic,5,0
82950859,Gold,US,organic,1,0
54035315,Gold,Netherlands,organic,2,0
6774524,Gold,Canada,organic,1,0
43014081,Silver,UK,partnerships,1,0
46220857,Gold,UK,organic,1,0
17867881,Gold,Italy,organic,1,0
69385643,Silver,Canada,organic,8,0
48295767,Gold,Netherlands,organic,1,0
29662940,Platinum,US,organic,2,0
49824730,Gold,Spain,partnerships,1,0
75245146,Gold,Germany,organic,1,0
73288138,Platinum,Germany,organic,1,0
1966621,Gold,Netherlands,partnerships,1,0
8176508,Platinum,Spain,organic,2,0
23205669,Silver,Canada,organic,1,0
29311941,Gold,Canada,organic,1,0
44463738,Gold,UK,organic,2,0
70575510,Silver,Italy,organic,1,0
70622531,Silver,Germany,organic,1,0
44958077,Gold,France,organic,1,0
44956098,Gold,France,partnerships,1,0
13590682,Gold,Germany,organic,7,0
36270934,Silver,Italy,organic,5,0
21892461,Platinum,France,organic,1,0
41289321,Gold,Germany,partnerships,5,0
93060748,Silver,Germany,partnerships,3,0
57026449,Gold,Germany,organic,3,0
97638950,Gold,US,organic,1,0
39494061,Silver,Canada,organic,9,1
3290311,Gold,US,organic,3,0
87073871,Gold,UK,organic,1,0
15494910,Gold,Germany,organic,6,0
39396741,Gold,Germany,organic,1,0
1967903,Gold,Germany,organic,1,0
32939978,Silver,UK,organic,5,0
96352136,Gold,Italy,organic,1,0
78341720,Gold,Germany,organic,1,0
39910735,Gold,Netherlands,organic,1,0
80672590,Silver,US,organic,4,0
12731271,Gold,Italy,organic,1,0
69631016,Silver,Netherlands,organic,9,1
25152544,Gold,Germany,organic,9,1
95344682,Gold,Germany,organic,4,0
52696730,Gold,Germany,organic,1,0
83349693,Silver,Germany,organic,1,0
4794387,Silver,Canada,organic,9,1
70423340,Gold,Canada,organic,1,0
92668820,Silver,Canada,organic,9,1
36762099,Gold,Germany,organic,1,0
83484179,Gold,Germany,organic,1,0
21535012,Gold,France,organic,1,0
3293985,Gold,US,organic,2,0
87653825,Gold,UK,organic,4,0
38045907,Silver,Spain,organic,9,1
69655989,Silver,US,organic,1,0
15946226,Silver,France,organic,1,0
85226018,Silver,Netherlands,partnerships,1,0
22925928,Platinum,US,partnerships,1,0
36129595,Gold,Netherlands,organic,1,0
3041175,Silver,US,organic,4,0
65516527,Gold,US,referral,1,0
73760886,Gold,Spain,organic,1,0
63040704,Silver,Canada,organic,9,1
8539144,Silver,US,organic,2,0
62891457,Silver,US,partnerships,1,0
42692974,Gold,France,organic,1,0
88670553,Gold,Germany,organic,2,0
7118136,Gold,Canada,organic,2,0
26676437,Gold,Italy,organic,3,0
25182422,Gold,Germany,referral,4,0
4903588,Gold,Germany,partnerships,8,0
6827002,Gold,France,organic,1,0
4015483,Silver,UK,organic,7,0
32510729,Gold,UK,referral,3,0
36297512,Gold,US,partnerships,1,0
46804252,Silver,Spain,organic,5,0
96019076,Platinum,Germany,partnerships,1,0
11281743,Gold,Italy,organic,1,0
12803802,Gold,Spain,organic,2,0
88693428,Gold,Spain,organic,1,0
67554308,Gold,UK,organic,2,0
28166774,Gold,US,organic,3,0
11990306,Silver,Netherlands,organic,9,1
14822429,Silver,US,organic,3,0
75913645,Silver,UK,organic,2,0
9077870,Silver,Canada,organic,9,1
42712572,Platinum,France,organic,2,0
97603424,Gold,Germany,organic,6,0
92099192,Gold,Netherlands,partnerships,5,0
82154559,Silver,Germany,organic,3,0
84777922,Silver,UK,organic,1,0
33602226,Silver,Germany,partnerships,8,0
6758440,Gold,UK,organic,3,0
5006459,Silver,Germany,organic,1,0
92439034,Silver,Canada,organic,9,1
47210398,Gold,France,organic,1,0
71394639,Gold,UK,organic,1,0
60014109,Gold,US,organic,2,0
86580352,Gold,US,organic,1,0
98963163,Gold,Netherlands,organic,1,0
8383906,Gold,Germany,organic,3,0
25066773,Gold,Germany,organic,2,0
24726226,Platinum,UK,organic,1,0
51091128,Gold,France,partnerships,1,0
91111045,Platinum,Germany,partnerships,1,0
30481341,Gold,Canada,referral,2,0
75098837,Gold,Italy,partnerships,1,0
35450779,Gold,France,organic,1,0
18148131,Gold,US,organic,3,0
34012816,Gold,UK,organic,3,0
61364679,Silver,Italy,organic,1,0
40996817,Gold,US,organic,1,0
69479838,Platinum,Italy,partnerships,1,0
95108951,Gold,France,referral,1,0
20953149,Silver,US,organic,9,1
77064463,Gold,Germany,organic,5,0
57583200,Gold,Netherlands,organic,1,0
73448653,Gold,Italy,organic,1,0
6141943,Gold,Germany,organic,1,0
726862,Gold,Netherlands,organic,1,0
90905318,Gold,US,organic,1,0
32814577,Gold,UK,organic,2,0
81454365,Silver,Spain,organic,1,0
19438910,Gold,Germany,partnerships,2,0
68989956,Silver,Canada,organic,1,0
81444041,Gold,Italy,organic,1,0
2534595,Gold,UK,organic,1,0
3990803,Gold,UK,organic,1,0
2541706,Gold,Italy,organic,1,0
84898437,Silver,Italy,organic,1,0
94283929,Gold,UK,organic,1,0
41043227,Gold,UK,organic,8,0
81423238,Gold,Germany,organic,2,0
29596795,Silver,France,organic,2,0
40938581,Gold,France,organic,1,0
14577956,Silver,Spain,organic,2,0
22210800,Silver,Spain,organic,1,0
95315836,Silver,US,organic,1,0
26724778,Silver,US,partnerships,8,0
14278663,Gold,Spain,organic,1,0
35293503,Silver,Spain,organic,1,0
36068150,Gold,UK,organic,2,0
71667718,Gold,US,organic,3,0
90913829,Silver,Italy,organic,9,1
77602494,Gold,Netherlands,organic,2,0
52308778,Silver,France,organic,4,0
38698722,Gold,US,organic,1,0
71946533,Gold,Canada,organic,1,0
73732846,Silver,France,organic,1,0
51936048,Gold,Netherlands,referral,1,0
29007755,Silver,France,organic,1,0
21029210,Gold,US,organic,1,0
13912977,Gold,US,organic,4,0
36903620,Gold,Germany,organic,1,0
48306800,Gold,US,organic,1,0
15846158,Platinum,France,organic,1,0
56377044,Gold,France,organic,2,0
93291416,Gold,Netherlands,referral,2,0
16779667,Gold,France,partnerships,3,0
39257174,Gold,Netherlands,organic,2,0
76612830,Silver,France,partnerships,9,1
25893670,Silver,Spain,organic,1,0
14482591,Gold,France,organic,1,0
71694475,Platinum,UK,organic,1,0
79270285,Platinum,France,organic,1,0
18038327,Gold,Germany,organic,1,0
68885137,Gold,Italy,organic,1,0
61967593,Gold,Germany,organic,3,0
1093463,Platinum,Germany,organic,1,0
93708616,Gold,France,organic,1,0
55517279,Silver,US,partnerships,1,0
68898553,Platinum,Netherlands,organic,1,0
115465,Gold,Spain,organic,2,0
28895718,Gold,Germany,partnerships,9,1
42200168,Platinum,Italy,organic,1,0
9218264,Silver,Spain,organic,1,0
61524040,Gold,UK,organic,1,0
7208557,Gold,UK,organic,2,0
46982460,Silver,Netherlands,organic,1,0
96824087,Gold,Germany,organic,2,0
81798983,Gold,Germany,organic,1,0
48541681,Gold,UK,organic,4,0
97522854,Silver,Italy,organic,3,0
83665319,Gold,Spain,organic,1,0
54092351,Silver,US,organic,1,0
87512078,Silver,Italy,organic,1,0
76196352,Gold,UK,organic,2,0
98144698,Platinum,Germany,organic,2,0
85374637,Silver,UK,organic,5,0
59472307,Silver,Canada,organic,1,0
10223085,Silver,US,organic,3,0
86377308,Gold,Spain,organic,2,0
94771240,Gold,US,partnerships,1,0
56743325,Gold,Canada,partnerships,3,0
40441086,Silver,Netherlands,organic,2,0
79361628,Silver,France,organic,1,0
91899947,Gold,US,organic,2,0
20698487,Silver,Netherlands,partnerships,8,0
53223212,Silver,Germany,organic,5,0
40726978,Silver,Spain,organic,1,0
32614201,Gold,UK,organic,2,0
20330935,Gold,Netherlands,organic,1,0
25883569,Gold,Spain,organic,4,0
98229859,Gold,France,organic,1,0
33042888,Gold,France,organic,1,0
60845126,Platinum,Germany,organic,1,0
67841023,Gold,UK,partnerships,2,0
94778324,Gold,Canada,organic,1,0
98965382,Gold,Italy,organic,1,0
65337902,Gold,Spain,organic,2,0
61069858,Platinum,US,organic,1,0
72596439,Silver,Germany,organic,1,0
14127857,Gold,Italy,organic,1,0
90952400,Gold,Italy,organic,1,0
814865,Silver,UK,organic,1,0
46647793,Platinum,Spain,organic,1,0
50638089,Silver,US,organic,1,0
39103168,Gold,US,organic,1,0
91244805,Silver,Germany,partnerships,1,0
95702506,Platinum,UK,organic,1,0
3257968,Gold,Spain,organic,1,0
10406793,Silver,France,organic,7,0
2319065,Silver,US,organic,2,0
31247648,Gold,France,organic,1,0
40011919,Platinum,US,referral,6,0
22492395,Gold,Netherlands,organic,1,0
78269207,Gold,Germany,organic,2,0
81324318,Gold,Netherlands,organic,1,0
80565224,Silver,Netherlands,organic,8,0
82117517,Silver,Spain,organic,2,0
62544837,Gold,US,organic,1,0
48402730,Gold,UK,organic,3,0
79834578,Gold,Italy,organic,3,0
38517792,Gold,Germany,partnerships,8,0
45631296,Silver,France,organic,7,0
61586599,Silver,Germany,partnerships,9,1
19125064,Silver,Spain,organic,1,0
69188045,Gold,Spain,organic,1,0
19598690,Silver,France,organic,2,0
21463513,Gold,US,organic,1,0
92162630,Silver,France,organic,3,0
66652200,Gold,Canada,organic,1,0
4655627,Gold,UK,organic,3,0
59830704,Gold,UK,referral,1,0
6501711,Silver,Italy,organic,2,0
81078649,Silver,Canada,organic,9,1
7296551,Gold,Germany,organic,1,0
78910546,Gold,US,organic,7,0
14233912,Platinum,Germany,organic,1,0
57366839,Gold,UK,organic,5,0
60243102,Gold,Netherlands,organic,1,0
43792549,Gold,Italy,organic,1,0
69194371,Gold,Canada,organic,1,0
46754506,Gold,Germany,partnerships,1,0
46885506,Platinum,US,organic,1,0
78864036,Silver,Netherlands,organic,9,1
20504909,Gold,Spain,organic,3,0
403258,Gold,UK,organic,2,0
93866016,Gold,Spain,organic,1,0
70237108,Gold,Spain,organic,1,0
67128349,Gold,UK,organic,1,0
10679909,Silver,Germany,organic,3,0
3112101,Gold,US,organic,2,0
45595765,Gold,UK,partnerships,9,1
11229761,Silver,US,organic,3,0
71996106,Gold,UK,organic,3,0
55313678,Gold,France,organic,1,0
96785777,Silver,US,organic,1,0
34724933,Silver,Italy,partnerships,1,0
98084192,Gold,Spain,organic,1,0
22936878,Silver,US,organic,1,0
1010320,Silver,US,organic,1,0
22769241,Gold,US,organic,1,0
80285493,Gold,Netherlands,partnerships,3,0
98072524,Gold,UK,organic,3,0
84998771,Platinum,UK,organic,1,0
11960502,Silver,US,organic,2,0
53680362,Silver,Canada,organic,9,1
71102411,Gold,France,organic,1,0
34592303,Platinum,Italy,organic,2,0
29586311,Silver,US,organic,2,0
54605925,Gold,Netherlands,organic,2,0
487223,Gold,France,referral,9,1
94969322,Gold,US,partnerships,1,0
8564141,Silver,US,partnerships,1,0
40157259,Gold,Germany,organic,1,0
120905,Gold,Germany,organic,6,0
65617950,Gold,UK,organic,1,0
36524443,Silver,Italy,partnerships,1,0
44367378,Platinum,France,organic,1,0
98484886,Silver,UK,organic,1,0
10111074,Silver,Spain,organic,2,0
82710382,Gold,US,organic,1,0
87404059,Gold,Canada,organic,1,0
33800847,Gold,Germany,organic,2,0
50465686,Gold,US,organic,5,0
71238862,Platinum,Germany,organic,1,0
38141320,Silver,France,organic,3,0
89912553,Silver,UK,organic,3,0
4110708,Silver,US,organic,1,0
72614518,Silver,Netherlands,organic,1,0
31358041,Silver,Italy,organic,3,0
35073370,Gold,Germany,organic,3,0
23134423,Gold,US,referral,7,0
65944571,Gold,US,organic,1,0
56654373,Silver,UK,organic,1,0
96499872,Gold,France,partnerships,2,0
13513967,Gold,US,organic,2,0
88653961,Platinum,Spain,organic,1,0
96834813,Gold,France,organic,1,0
93627209,Platinum,US,organic,2,0
29810197,Silver,France,partnerships,5,0
59188321,Silver,Canada,organic,5,0
4789085,Silver,UK,organic,6,0
94845293,Silver,Spain,partnerships,1,0
9857733,Silver,US,organic,3,0
11790470,Silver,Canada,organic,8,0
4416650,Silver,Netherlands,organic,8,0
15482778,Gold,Netherlands,organic,1,0
84327722,Platinum,UK,organic,1,0
7983072,Gold,Spain,organic,1,0
39350735,Silver,US,partnerships,2,0
32914274,Gold,Germany,partnerships,1,0
59363389,Gold,Netherlands,organic,4,0
90825608,Silver,US,organic,3,0
44037618,Gold,Italy,organic,1,0
58038428,Gold,US,organic,1,0
58192527,Gold,Germany,organic,2,0
51626347,Gold,Germany,organic,1,0
62589070,Gold,Spain,partnerships,3,0
67159752,Gold,France,partnerships,2,0
48527085,Gold,Spain,organic,1,0
76946542,Gold,UK,partnerships,1,0
89938521,Gold,Italy,organic,1,0
40720025,Gold,US,organic,1,0
99086978,Gold,Germany,organic,1,0
24696581,Silver,Canada,organic,1,0
73367121,Silver,Spain,organic,1,0
95990761,Silver,France,organic,1,0
93288155,Platinum,US,organic,1,0
76639542,Platinum,France,organic,1,0
83759555,Gold,UK,organic,1,0
83588790,Silver,Italy,organic,7,0
34866230,Silver,Spain,organic,1,0
99060203,Silver,UK,organic,1,0
43518541,Gold,UK,organic,1,0
8127435,Silver,Canada,organic,9,1
56322596,Silver,Italy,organic,9,1
2739110,Gold,Netherlands,organic,1,0
74686454,Platinum,Spain,organic,1,0
29260903,Gold,UK,partnerships,9,1
95507140,Gold,Germany,partnerships,3,0
23193005,Gold,UK,organic,2,0
43089216,Silver,UK,organic,2,0
19807815,Gold,UK,organic,6,0
42270637,Silver,Germany,organic,2,0
60040083,Gold,US,organic,3,0
91753065,Gold,US,organic,4,0
47629282,Gold,US,organic,5,0
41258226,Gold,US,partnerships,1,0
97694604,Gold,France,organic,1,0
9227987,Silver,UK,partnerships,5,0
79292155,Gold,US,partnerships,2,0
55499234,Silver,Spain,organic,5,0
28789945,Gold,Netherlands,organic,1,0
58028532,Gold,France,organic,1,0
81109974,Gold,Italy,organic,1,0
67289058,Silver,Canada,organic,9,1
66799917,Gold,Italy,partnerships,2,0
98772322,Gold,France,organic,1,0
31194758,Gold,Canada,referral,8,0
10669672,Platinum,US,organic,1,0
55553737,Gold,France,organic,3,0
49988036,Silver,US,organic,2,0
8110624,Gold,Germany,organic,1,0
65266467,Gold,Germany,organic,4,0
33495551,Platinum,Italy,organic,1,0
29759030,Platinum,Italy,organic,2,0
86103567,Silver,France,organic,2,0
21738985,Silver,Netherlands,organic,9,1
12460357,Gold,UK,organic,1,0
53741510,Platinum,Netherlands,organic,1,0
7908461,Silver,US,organic,3,0
38337542,Platinum,Germany,organic,1,0
33070722,Silver,Spain,organic,1,0
24191433,Gold,US,organic,1,0
32922979,Silver,UK,organic,1,0
49661679,Silver,Germany,organic,1,0
23571597,Platinum,Netherlands,organic,1,0
17149201,Gold,Germany,partnerships,4,0
97788071,Gold,UK,organic,4,0
39902249,Gold,Germany,organic,2,0
54169890,Silver,US,organic,1,0
30825496,Gold,UK,partnerships,6,0
98503083,Gold,Germany,organic,3,0
42761878,Silver,Italy,organic,8,0
7359434,Platinum,France,organic,1,0
79384597,Platinum,Italy,partnerships,2,0
45179685,Silver,US,organic,9,1
26662188,Silver,UK,partnerships,5,0
15348012,Gold,France,partnerships,2,0
87278333,Gold,Germany,organic,1,0
77962595,Gold,France,organic,2,0
66782632,Gold,US,organic,1,0
88111944,Gold,UK,organic,3,0
13521299,Gold,US,organic,1,0
43834696,Silver,Canada,partnerships,2,0
75776826,Silver,Spain,organic,2,0
60389687,Gold,Germany,organic,1,0
77519825,Gold,France,referral,2,0
15037247,Silver,Germany,organic,3,0
1753176,Gold,US,organic,1,0
95409771,Gold,Germany,organic,1,0
30821502,Silver,UK,organic,3,0
83655729,Gold,Germany,organic,1,0
5614436,Silver,US,organic,1,0
15049846,Gold,Germany,organic,4,0
21307630,Gold,UK,partnerships,5,0
9032541,Gold,Germany,organic,1,0
12612751,Platinum,Spain,organic,1,0
10965067,Silver,Italy,organic,1,0
19632425,Platinum,France,partnerships,1,0
64783415,Silver,Canada,organic,9,1
66445192,Silver,Spain,organic,1,0
780759,Platinum,US,organic,1,0
84874920,Gold,US,organic,1,0
72922042,Gold,Netherlands,partnerships,1,0
34487086,Silver,Netherlands,organic,9,1
86974612,Gold,UK,organic,1,0
51930369,Silver,Canada,organic,8,0
32637572,Gold,Germany,organic,1,0
91540305,Silver,Spain,organic,1,0
59085195,Gold,Germany,organic,4,0
17621429,Gold,France,organic,1,0
2082505,Silver,Netherlands,referral,9,1
21649208,Silver,Germany,organic,1,0
37056692,Gold,UK,organic,1,0
65950894,Gold,US,organic,1,0
16367261,Platinum,UK,organic,1,0
24554601,Gold,Spain,organic,1,0
44617060,Silver,Germany,organic,2,0
54840116,Gold,Spain,partnerships,3,0
37985445,Gold,Netherlands,organic,1,0
89993064,Gold,US,organic,3,0
90463104,Gold,UK,organic,1,0
62821116,Gold,Germany,organic,2,0
75718111,Platinum,France,organic,1,0
95497698,Silver,Germany,organic,2,0
93246225,Gold,Germany,organic,1,0
79511792,Silver,Canada,organic,8,0
40642711,Gold,UK,organic,1,0
89905653,Gold,UK,partnerships,3,0
15125844,Silver,UK,partnerships,4,0
1056174,Gold,US,organic,2,0
75448285,Gold,Netherlands,organic,1,0
46116957,Gold,Germany,organic,3,0
63403941,Gold,Italy,organic,2,0
13760225,Gold,Germany,organic,1,0
72173162,Gold,France,organic,8,0
87341160,Gold,Netherlands,organic,1,0
82529697,Platinum,Spain,organic,1,0
21234832,Gold,Netherlands,partnerships,2,0
36078316,Gold,Canada,partnerships,4,0
5736224,Gold,Spain,organic,3,0
42714275,Gold,US,partnerships,2,0
48893147,Silver,US,organic,4,0
685508,Silver,Netherlands,organic,1,0
18623716,Silver,Spain,organic,1,0
83694093,Gold,US,partnerships,1,0
52758970,Silver,Canada,referral,9,1
83422828,Gold,US,organic,8,0
51715505,Silver,Netherlands,organic,8,0
11574847,Gold,Canada,organic,4,0
84887092,Platinum,Germany,organic,1,0
45804425,Gold,Canada,organic,1,0
23260106,Gold,Netherlands,organic,1,0
76330473,Gold,France,organic,1,0
54780148,Gold,US,organic,1,0
41106174,Silver,UK,organic,1,0
12567505,Platinum,Italy,organic,1,0
18186163,Gold,Germany,organic,1,0
60503457,Gold,Spain,organic,1,0
25352144,Gold,US,organic,1,0
64212401,Platinum,France,organic,2,0
89757246,Silver,US,organic,1,0
21355102,Gold,US,organic,1,0
40178553,Gold,Italy,organic,2,0
74772265,Platinum,UK,organic,1,0
70793842,Gold,US,organic,2,0
66172671,Gold,Italy,organic,1,0
72386478,Gold,UK,organic,1,0
92380759,Gold,Germany,organic,2,0
27013015,Silver,UK,organic,1,0
16088225,Platinum,Spain,organic,1,0
19552854,Platinum,US,organic,1,0
82453876,Gold,France,organic,1,0
21312061,Gold,Canada,organic,1,0
59835881,Gold,Spain,referral,5,0
80545121,Gold,Netherlands,organic,1,0
53185129,Silver,Italy,organic,1,0
26942093,Gold,UK,organic,1,0
95551180,Silver,Canada,organic,9,1
34682343,Silver,Italy,partnerships,8,0
16600941,Silver,Spain,organic,2,0
13037667,Platinum,Germany,organic,1,0
86263383,Gold,Netherlands,organic,1,0
5802239,Gold,UK,organic,2,0
48325285,Silver,Spain,organic,1,0
36803406,Gold,US,referral,8,0
20622029,Gold,Spain,organic,1,0
29930886,Gold,Canada,organic,1,0
4719452,Gold,US,partnerships,2,0
25871720,Gold,Spain,referral,5,0
88368609,Silver,Netherlands,organic,9,1
86445078,Silver,Netherlands,organic,9,1
37546362,Platinum,Italy,organic,1,0
92859268,Gold,Spain,organic,1,0
11247955,Silver,UK,referral,1,0
16586586,Gold,Germany,organic,2,0
18323708,Silver,Netherlands,referral,9,1
98418342,Gold,Italy,organic,2,0
63595747,Silver,Canada,organic,9,1
62714129,Platinum,Italy,organic,1,0
79513273,Silver,Spain,organic,2,0
37730440,Gold,UK,organic,3,0
68590345,Platinum,Germany,organic,1,0
43195524,Gold,France,referral,2,0
25883468,Gold,France,organic,1,0
53779322,Silver,Germany,organic,3,0
61090043,Gold,France,organic,1,0
11527093,Gold,US,organic,1,0
94379065,Silver,Germany,organic,1,0
3572538,Gold,Italy,partnerships,5,0
56758046,Gold,France,organic,1,0
84753338,Gold,US,organic,1,0
45890744,Gold,Netherlands,organic,2,0
34621124,Gold,UK,organic,1,0
65283799,Gold,France,partnerships,4,0
751710,Gold,Germany,organic,1,0
1739360,Gold,UK,organic,2,0
77572786,Gold,Germany,organic,3,0
49413971,Gold,US,referral,2,0
92932941,Gold,US,organic,5,0
19563177,Platinum,Germany,organic,1,0
45526876,Gold,Italy,organic,2,0
1720197,Gold,UK,organic,3,0
13561995,Gold,Germany,organic,1,0
51719341,Gold,Netherlands,organic,1,0
65182394,Silver,Germany,partnerships,2,0
18727186,Silver,US,organic,1,0
37730761,Platinum,US,organic,1,0
8571751,Silver,Canada,partnerships,4,0
855503,Platinum,Germany,organic,2,0
75598379,Gold,Italy,organic,1,0
19715242,Platinum,US,organic,1,0
40435347,Gold,Canada,organic,1,0
25151226,Silver,Germany,organic,1,0
7701822,Platinum,France,partnerships,1,0
53459489,Gold,Italy,organic,1,0
15864883,Silver,Canada,organic,9,1
83734978,Gold,Germany,referral,9,1
55734028,Silver,Netherlands,organic,8,0
79126954,Gold,France,organic,1,0
36108691,Gold,US,organic,2,0
97721997,Gold,UK,organic,2,0
45286340,Gold,France,organic,2,0
66489813,Silver,Germany,organic,2,0
14640900,Gold,Spain,organic,1,0
71311044,Silver,Spain,organic,1,0
71336365,Gold,US,organic,2,0
22564490,Gold,US,organic,1,0
66908561,Gold,Netherlands,organic,2,0
92995781,Silver,France,partnerships,9,1
91924704,Gold,France,organic,1,0
7342095,Gold,Germany,organic,1,0
95359549,Platinum,Spain,organic,1,0
61864888,Gold,US,organic,1,0
99968481,Gold,UK,organic,5,0
12699527,Silver,France,referral,9,1
26480694,Gold,UK,organic,2,0
83467979,Silver,Canada,organic,8,0
96963069,Gold,France,organic,1,0
47562297,Silver,Netherlands,organic,9,1
59842715,Gold,Italy,organic,2,0
56582682,Silver,France,organic,2,0
88234404,Silver,Canada,organic,1,0
12601808,Gold,Germany,organic,1,0
45574927,Platinum,US,organic,1,0
1480600,Gold,France,organic,1,0
66287780,Gold,US,organic,1,0
61556678,Gold,US,organic,1,0
28054953,Silver,UK,referral,8,0
55368803,Gold,UK,organic,2,0
28650659,Platinum,France,organic,1,0
24120240,Silver,Germany,referral,1,0
27606517,Platinum,UK,organic,1,0
14757024,Platinum,UK,partnerships,1,0
87847794,Gold,UK,referral,1,0
19161794,Gold,UK,organic,1,0
13674946,Silver,Germany,organic,2,0
3131886,Gold,Germany,organic,2,0
45132584,Silver,Canada,organic,9,1
27321353,Gold,Netherlands,organic,1,0
87180367,Silver,UK,organic,6,0
13352855,Silver,UK,organic,1,0
84022317,Gold,Spain,partnerships,1,0
47630131,Gold,Germany,organic,1,0
36621694,Gold,Germany,partnerships,2,0
3948962,Gold,Canada,organic,1,0
62648147,Silver,Spain,organic,1,0
16366992,Gold,Germany,organic,3,0
19117975,Gold,Italy,organic,1,0
16377536,Silver,Spain,partnerships,1,0
89664245,Gold,France,referral,9,1
15031097,Gold,Italy,organic,1,0
98365610,Gold,Germany,organic,2,0
43948150,Silver,Spain,organic,7,0
16569088,Gold,Italy,organic,6,0
94513547,Gold,France,organic,1,0
24401287,Gold,UK,organic,1,0
16877968,Silver,Spain,organic,1,0
81353858,Silver,Canada,organic,1,0
43582979,Platinum,Germany,organic,1,0
57807974,Silver,France,partnerships,1,0
